CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,InternetService,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
582,0.508,0,0.4875,0.4985,40,0.321,47.74,5961.94,0.3285,0.2475,0.4965
583,0.492,1,0.5125,0.4985,5,0.3465,84.28,399.19,0.3415,0.245,0.5035
584,0.492,1,0.4875,0.4985,37,0.321,89.28,1769.98,0.33,0.2465,0.5035
585,0.492,0,0.4875,0.4985,5,0.3325,107.1,5655.74,0.33,0.261,0.4965
586,0.508,1,0.5125,0.5015,44,0.321,54.23,6265.56,0.3415,0.245,0.5035
587,0.492,1,0.5125,0.5015,13,0.3325,96.98,3653.44,0.33,0.2475,0.5035
588,0.508,1,0.5125,0.4985,65,0.3465,76.14,5590.63,0.3285,0.261,0.5035
589,0.492,1,0.4875,0.4985,39,0.321,108.28,3115.86,0.33,0.261,0.4965
590,0.508,0,0.5125,0.5015,2,0.3465,72.78,1296.11,0.33,0.261,0.5035
591,0.508,1,0.4875,0.4985,23,0.3465,71.76,3197.23,0.3415,0.2465,0.4965
592,0.492,1,0.5125,0.4985,18,0.3465,77.79,4648.14,0.3285,0.261,0.5035
593,0.508,0,0.4875,0.5015,17,0.3465,94.93,7585.47,0.33,0.2465,0.4965
594,0.492,1,0.4875,0.5015,63,0.3465,116.47,568.63,0.33,0.261,0.5035
595,0.492,0,0.5125,0.5015,34,0.321,27.36,4069.0,0.3415,0.2465,0.5035
596,0.492,1,0.4875,0.4985,61,0.3325,25.34,2644.78,0.3415,0.245,0.5035
597,0.508,0,0.4875,0.4985,0,0.321,113.76,4076.33,0.3285,0.2465,0.4965
598,0.508,0,0.5125,0.5015,24,0.321,72.99,211.32,0.33,0.2465,0.5035
599,0.492,0,0.4875,0.5015,44,0.321,81.49,2517.94,0.3415,0.245,0.5035
600,0.492,0,0.5125,0.4985,48,0.321,68.24,6562.55,0.3415,0.261,0.4965
601,0.508,1,0.5125,0.5015,15,0.3325,29.37,4440.46,0.3415,0.245,0.4965
602,0.492,0,0.5125,0.4985,18,0.321,96.81,3615.65,0.3285,0.261,0.4965
603,0.492,1,0.5125,0.4985,22,0.3465,94.72,2298.49,0.3415,0.2465,0.5035
604,0.492,0,0.4875,0.5015,24,0.321,51.17,2398.38,0.3285,0.261,0.4965
605,0.508,0,0.4875,0.5015,15,0.321,50.62,3077.15,0.3285,0.2465,0.5035
606,0.508,0,0.4875,0.4985,53,0.3325,103.78,6687.85,0.33,0.261,0.4965
607,0.508,1,0.5125,0.5015,0,0.3325,27.24,7738.36,0.33,0.2465,0.4965
608,0.492,0,0.4875,0.5015,41,0.3465,108.11,3520.47,0.3285,0.2465,0.5035
609,0.492,1,0.4875,0.5015,18,0.321,45.67,3158.96,0.33,0.2475,0.5035
610,0.492,1,0.5125,0.5015,33,0.321,79.3,6775.48,0.33,0.261,0.5035
611,0.508,1,0.5125,0.4985,54,0.321,113.6,3426.7,0.3415,0.261,0.5035
612,0.492,1,0.4875,0.4985,17,0.3465,87.81,4425.11,0.33,0.2475,0.4965
613,0.492,1,0.5125,0.4985,33,0.3325,61.44,1862.91,0.3285,0.2465,0.4965
614,0.492,1,0.5125,0.4985,44,0.3465,88.95,5953.15,0.33,0.2465,0.4965
615,0.492,1,0.5125,0.5015,5,0.321,54.4,4265.27,0.3415,0.2475,0.5035
616,0.508,1,0.5125,0.5015,20,0.3325,47.73,6476.1,0.3285,0.2475,0.5035
617,0.508,1,0.4875,0.4985,69,0.3325,119.67,6250.25,0.33,0.245,0.4965
618,0.492,0,0.5125,0.4985,47,0.3465,95.08,1735.74,0.3285,0.2465,0.4965
619,0.508,0,0.5125,0.5015,38,0.3325,84.47,5730.77,0.33,0.245,0.5035
620,0.508,0,0.5125,0.4985,30,0.3325,55.53,6404.43,0.3415,0.261,0.4965
621,0.492,0,0.5125,0.4985,9,0.321,24.92,2781.94,0.33,0.245,0.4965
622,0.492,0,0.5125,0.5015,29,0.321,23.11,1397.42,0.3285,0.2475,0.4965
623,0.508,1,0.5125,0.4985,17,0.3325,75.42,41.0,0.3285,0.2475,0.5035
624,0.492,1,0.5125,0.5015,59,0.3325,96.2,3618.21,0.3285,0.2475,0.4965
625,0.508,1,0.5125,0.5015,14,0.3465,73.74,2832.41,0.33,0.2475,0.5035
626,0.492,1,0.4875,0.4985,3,0.3465,104.08,4448.18,0.33,0.245,0.4965
627,0.508,1,0.5125,0.5015,62,0.3325,23.34,1520.57,0.33,0.245,0.5035
628,0.492,1,0.4875,0.4985,39,0.321,56.68,6880.13,0.3415,0.245,0.4965
629,0.508,1,0.5125,0.5015,8,0.3325,43.71,2076.89,0.3415,0.2475,0.4965
630,0.508,0,0.5125,0.4985,8,0.3325,64.73,1826.91,0.3415,0.2475,0.4965
631,0.508,0,0.5125,0.4985,25,0.321,27.24,3856.1,0.3285,0.2465,0.5035
632,0.492,0,0.5125,0.4985,3,0.321,115.41,4000.83,0.3285,0.2465,0.4965
633,0.508,0,0.4875,0.5015,15,0.3465,42.33,1736.38,0.3285,0.2475,0.4965
634,0.508,1,0.5125,0.5015,14,0.3465,112.23,2189.45,0.3285,0.2465,0.5035
635,0.492,1,0.5125,0.4985,51,0.3465,62.59,1374.25,0.3285,0.261,0.5035
636,0.492,1,0.4875,0.5015,68,0.3465,118.55,5753.31,0.33,0.261,0.4965
637,0.508,0,0.4875,0.4985,4,0.321,75.41,6165.31,0.3285,0.2475,0.4965
638,0.508,1,0.5125,0.4985,19,0.3325,113.08,3709.38,0.33,0.245,0.4965
639,0.492,1,0.4875,0.5015,17,0.3465,20.53,5718.41,0.3415,0.261,0.4965
640,0.492,1,0.4875,0.4985,1,0.3465,94.82,5892.76,0.3415,0.261,0.4965
641,0.492,0,0.4875,0.5015,12,0.321,110.31,1123.44,0.3415,0.245,0.5035
642,0.492,1,0.5125,0.4985,3,0.321,33.97,7730.1,0.3415,0.2465,0.4965
643,0.492,0,0.5125,0.5015,41,0.3325,29.61,6571.83,0.3415,0.245,0.5035
644,0.508,0,0.5125,0.4985,60,0.3325,62.46,1651.78,0.3285,0.2465,0.5035
645,0.492,0,0.4875,0.4985,7,0.321,113.37,1505.6,0.3285,0.2465,0.4965
646,0.508,0,0.5125,0.5015,66,0.3465,74.24,1022.78,0.3285,0.245,0.5035
647,0.508,1,0.4875,0.4985,62,0.3465,72.75,1124.26,0.3415,0.2465,0.4965
648,0.508,0,0.5125,0.4985,8,0.3465,34.11,5990.33,0.3415,0.261,0.5035
649,0.492,0,0.5125,0.5015,10,0.3325,20.08,3767.84,0.33,0.2475,0.5035
650,0.508,1,0.4875,0.4985,41,0.3465,101.01,6267.81,0.3285,0.2465,0.4965
651,0.508,1,0.5125,0.5015,12,0.3465,28.76,5975.11,0.3415,0.261,0.4965
652,0.492,0,0.4875,0.4985,35,0.321,83.38,4844.81,0.3415,0.245,0.5035
653,0.508,1,0.4875,0.5015,12,0.3465,111.46,5497.21,0.3415,0.2465,0.4965
654,0.508,0,0.5125,0.4985,11,0.321,40.87,166.48,0.33,0.261,0.4965
655,0.492,0,0.4875,0.4985,36,0.3465,86.53,2507.99,0.3415,0.2465,0.5035
656,0.508,0,0.5125,0.4985,51,0.3325,27.87,5109.82,0.33,0.245,0.5035
657,0.508,0,0.5125,0.5015,70,0.3465,80.38,94.57,0.33,0.2475,0.5035
658,0.508,1,0.4875,0.5015,1,0.3465,36.39,283.16,0.3285,0.2465,0.4965
659,0.492,0,0.5125,0.5015,55,0.321,93.6,6818.07,0.3415,0.2475,0.4965
660,0.492,1,0.4875,0.5015,59,0.321,50.12,5478.52,0.33,0.2465,0.4965
661,0.492,1,0.5125,0.4985,22,0.321,66.34,2137.65,0.3415,0.2465,0.5035
662,0.508,1,0.5125,0.4985,39,0.3465,79.94,5509.94,0.3285,0.245,0.4965
663,0.508,1,0.5125,0.5015,63,0.3465,37.13,6343.8,0.3285,0.2465,0.5035
664,0.492,0,0.5125,0.5015,22,0.3325,94.16,2468.22,0.33,0.261,0.5035
665,0.508,1,0.5125,0.5015,28,0.3465,50.26,307.58,0.3285,0.261,0.5035
666,0.508,0,0.4875,0.4985,50,0.3325,86.24,7463.58,0.3285,0.2475,0.5035
667,0.492,1,0.4875,0.5015,68,0.321,35.83,2774.54,0.3285,0.2475,0.5035
668,0.492,1,0.4875,0.5015,30,0.321,88.81,869.72,0.3415,0.261,0.5035
669,0.508,0,0.4875,0.4985,49,0.321,32.82,3945.02,0.3415,0.2475,0.5035
670,0.508,0,0.4875,0.4985,19,0.3325,62.54,6152.37,0.33,0.2475,0.4965
671,0.508,0,0.4875,0.5015,54,0.3465,44.72,1788.75,0.33,0.261,0.5035
672,0.492,1,0.5125,0.4985,1,0.321,94.84,2170.53,0.3285,0.261,0.4965
673,0.492,1,0.5125,0.5015,24,0.3465,46.2,1956.87,0.3285,0.261,0.4965
674,0.492,0,0.4875,0.4985,12,0.3465,108.17,7933.55,0.33,0.245,0.4965
675,0.492,0,0.4875,0.5015,69,0.321,109.18,1595.28,0.3285,0.245,0.4965
676,0.508,0,0.5125,0.5015,66,0.3325,39.64,4612.65,0.33,0.261,0.4965
677,0.492,0,0.5125,0.5015,57,0.3465,81.38,7403.61,0.3415,0.2465,0.5035
678,0.492,1,0.5125,0.5015,63,0.321,28.77,1192.23,0.3285,0.261,0.4965
679,0.492,0,0.4875,0.4985,68,0.3465,59.15,7767.42,0.3285,0.245,0.4965
680,0.492,0,0.4875,0.4985,58,0.3465,91.33,7580.87,0.3285,0.2475,0.4965
681,0.492,0,0.4875,0.4985,59,0.3465,85.94,7078.88,0.3415,0.2465,0.5035
682,0.508,0,0.5125,0.4985,61,0.3465,82.47,1732.16,0.3415,0.2465,0.4965
683,0.508,1,0.5125,0.5015,15,0.3465,48.25,5079.76,0.3285,0.2475,0.4965
684,0.492,0,0.4875,0.5015,67,0.3325,57.8,6091.91,0.33,0.2465,0.4965
685,0.508,1,0.4875,0.4985,14,0.3325,30.29,7888.5,0.3415,0.2475,0.4965
686,0.492,0,0.5125,0.4985,54,0.321,91.9,1459.78,0.3285,0.245,0.5035
687,0.492,0,0.5125,0.4985,34,0.3325,70.39,6132.89,0.3285,0.2465,0.4965
688,0.508,1,0.5125,0.4985,54,0.3325,90.88,2723.63,0.3415,0.2465,0.5035
689,0.508,0,0.5125,0.4985,13,0.3325,44.89,1421.5,0.33,0.2475,0.5035
690,0.492,1,0.4875,0.5015,48,0.3465,52.44,3382.59,0.3285,0.2475,0.4965
691,0.492,1,0.5125,0.5015,6,0.3465,53.42,6354.81,0.33,0.245,0.4965
692,0.492,0,0.5125,0.5015,29,0.321,22.57,3729.5,0.33,0.2475,0.5035
693,0.508,1,0.5125,0.4985,48,0.321,54.1,4309.43,0.3415,0.2475,0.4965
694,0.492,1,0.4875,0.4985,15,0.321,100.33,7961.37,0.3285,0.245,0.4965
695,0.492,1,0.4875,0.4985,50,0.3465,109.73,3204.89,0.3285,0.261,0.4965
696,0.492,1,0.5125,0.4985,71,0.3325,71.82,4930.9,0.33,0.261,0.5035
697,0.508,1,0.5125,0.5015,41,0.3325,65.55,2934.65,0.3415,0.2475,0.5035
698,0.492,1,0.5125,0.5015,16,0.3465,23.08,3154.43,0.3415,0.245,0.4965
699,0.492,1,0.4875,0.4985,62,0.321,107.92,5571.21,0.3415,0.261,0.4965
700,0.508,1,0.4875,0.5015,44,0.321,21.3,7504.34,0.33,0.245,0.5035
701,0.492,0,0.4875,0.5015,6,0.321,114.48,4348.02,0.33,0.2475,0.5035
702,0.492,0,0.5125,0.4985,26,0.3465,68.92,6151.83,0.3285,0.2475,0.5035
703,0.508,1,0.4875,0.4985,9,0.321,54.19,731.87,0.3415,0.245,0.5035
704,0.492,0,0.5125,0.4985,33,0.321,112.42,1705.04,0.33,0.2465,0.5035
705,0.508,1,0.5125,0.4985,35,0.3465,22.44,4027.01,0.3415,0.2475,0.5035
706,0.508,1,0.5125,0.4985,24,0.3325,78.14,179.69,0.33,0.2475,0.5035
707,0.492,0,0.4875,0.4985,5,0.3465,74.89,2037.78,0.3285,0.2475,0.4965
708,0.492,1,0.5125,0.5015,23,0.3465,41.93,4148.86,0.3415,0.2475,0.5035
709,0.492,1,0.4875,0.5015,17,0.3465,62.89,139.39,0.33,0.245,0.5035
710,0.492,1,0.4875,0.4985,5,0.3465,85.23,2131.08,0.3415,0.245,0.4965
711,0.508,1,0.5125,0.5015,28,0.3325,92.71,4121.97,0.33,0.245,0.4965
712,0.492,0,0.5125,0.4985,24,0.321,20.07,4593.73,0.33,0.245,0.4965
713,0.508,1,0.4875,0.4985,54,0.3465,113.69,7407.5,0.33,0.2465,0.5035
714,0.492,1,0.5125,0.4985,45,0.3325,36.45,5169.86,0.3415,0.245,0.5035
715,0.492,1,0.4875,0.4985,23,0.321,43.36,3329.59,0.33,0.245,0.4965
716,0.492,0,0.5125,0.5015,25,0.321,46.35,7444.2,0.3285,0.2475,0.4965
717,0.508,1,0.4875,0.4985,27,0.321,23.78,6283.37,0.3415,0.2465,0.4965
718,0.492,0,0.4875,0.5015,2,0.3465,32.31,1616.07,0.3285,0.2475,0.5035
719,0.492,0,0.4875,0.4985,37,0.3465,118.63,1064.12,0.3285,0.2465,0.4965
720,0.492,1,0.4875,0.4985,60,0.321,51.52,5412.98,0.3415,0.261,0.5035
721,0.492,1,0.5125,0.4985,50,0.321,31.53,4487.87,0.33,0.2465,0.5035
722,0.508,0,0.5125,0.5015,47,0.321,30.7,6321.6,0.3285,0.2465,0.5035
723,0.492,1,0.4875,0.4985,20,0.321,91.95,5915.66,0.3415,0.2475,0.5035
724,0.508,0,0.4875,0.4985,53,0.321,105.46,5009.19,0.33,0.2465,0.4965
725,0.508,0,0.5125,0.4985,55,0.321,45.7,7891.33,0.3415,0.2465,0.4965
726,0.508,1,0.5125,0.5015,58,0.3325,22.09,4278.05,0.3415,0.2475,0.4965
727,0.508,1,0.5125,0.5015,71,0.321,42.31,922.58,0.3415,0.261,0.5035
728,0.508,0,0.5125,0.5015,50,0.3465,25.65,6629.62,0.33,0.261,0.4965
729,0.508,0,0.5125,0.4985,19,0.3465,30.34,2029.79,0.3285,0.261,0.5035
730,0.492,0,0.5125,0.5015,58,0.3465,63.15,6222.87,0.3285,0.2465,0.5035
731,0.508,0,0.4875,0.4985,70,0.321,42.99,7657.71,0.3415,0.2475,0.5035
732,0.508,1,0.5125,0.5015,8,0.3465,71.59,5580.43,0.3415,0.261,0.4965
733,0.508,1,0.5125,0.5015,0,0.3325,45.35,4776.32,0.33,0.261,0.5035
734,0.492,1,0.4875,0.4985,28,0.321,114.05,3693.88,0.3415,0.261,0.5035
735,0.492,1,0.5125,0.5015,62,0.3465,110.59,2927.99,0.3415,0.261,0.4965
736,0.508,1,0.5125,0.4985,71,0.3325,76.68,2836.98,0.3415,0.2475,0.4965
737,0.492,0,0.5125,0.4985,55,0.3325,55.44,5098.25,0.3285,0.261,0.4965
738,0.508,1,0.5125,0.5015,67,0.3465,58.11,6015.16,0.3415,0.2465,0.5035
739,0.508,1,0.5125,0.4985,34,0.3325,61.19,5434.57,0.3285,0.2465,0.5035
740,0.492,1,0.4875,0.4985,2,0.3465,92.76,1603.31,0.33,0.2475,0.4965
741,0.508,1,0.5125,0.5015,6,0.3325,65.16,3962.02,0.33,0.245,0.5035
742,0.492,1,0.4875,0.5015,26,0.321,105.67,6337.29,0.3285,0.261,0.5035
743,0.492,0,0.4875,0.4985,0,0.321,114.41,3816.12,0.3285,0.261,0.4965
744,0.508,0,0.5125,0.5015,70,0.321,53.59,4302.25,0.3285,0.2465,0.4965
745,0.508,0,0.4875,0.4985,43,0.321,76.07,6173.67,0.3285,0.2475,0.4965
746,0.492,1,0.5125,0.4985,40,0.321,29.51,5296.9,0.3415,0.245,0.4965
747,0.508,0,0.4875,0.5015,41,0.3465,40.05,3286.57,0.3285,0.2465,0.4965
748,0.508,0,0.4875,0.5015,32,0.321,61.35,7165.39,0.3285,0.245,0.4965
749,0.508,1,0.5125,0.5015,49,0.321,40.62,1317.29,0.3285,0.2475,0.4965
750,0.492,1,0.5125,0.5015,62,0.321,107.66,7964.22,0.3415,0.2475,0.4965
751,0.492,1,0.5125,0.4985,36,0.321,35.83,968.44,0.3415,0.2475,0.5035
752,0.508,0,0.5125,0.4985,58,0.3325,65.57,139.3,0.3415,0.2465,0.5035
753,0.492,0,0.5125,0.5015,47,0.321,80.57,7122.35,0.33,0.2475,0.5035
754,0.492,1,0.4875,0.5015,4,0.321,89.19,1974.73,0.3415,0.2465,0.5035
755,0.492,1,0.4875,0.4985,47,0.3465,58.31,5843.0,0.3285,0.2465,0.5035
756,0.492,0,0.4875,0.4985,2,0.3325,106.91,6491.9,0.3415,0.261,0.5035
757,0.492,0,0.4875,0.4985,46,0.3465,76.83,6874.71,0.3415,0.2465,0.5035
758,0.508,1,0.4875,0.4985,61,0.321,63.95,7932.92,0.3285,0.2465,0.5035
759,0.508,1,0.4875,0.5015,13,0.3465,26.72,2366.44,0.3415,0.261,0.5035
760,0.508,0,0.4875,0.4985,62,0.3465,66.47,5687.74,0.33,0.245,0.5035
761,0.492,1,0.5125,0.4985,60,0.321,102.07,940.89,0.3415,0.261,0.5035
762,0.492,0,0.5125,0.5015,30,0.3325,81.45,3266.34,0.33,0.261,0.4965
763,0.508,0,0.4875,0.4985,16,0.3325,103.22,6786.81,0.33,0.2475,0.5035
764,0.492,0,0.4875,0.4985,23,0.3465,69.4,2953.91,0.33,0.2475,0.4965
765,0.508,0,0.5125,0.5015,22,0.321,31.85,4736.94,0.3285,0.261,0.5035
766,0.508,1,0.5125,0.5015,49,0.3465,21.36,4040.11,0.3415,0.2475,0.4965
767,0.508,1,0.5125,0.5015,69,0.3465,50.32,5174.69,0.33,0.261,0.5035
768,0.492,0,0.5125,0.4985,26,0.3465,89.8,7783.7,0.33,0.2475,0.4965
769,0.492,0,0.4875,0.4985,14,0.321,99.03,464.77,0.3415,0.2465,0.5035
770,0.508,0,0.5125,0.5015,49,0.321,49.58,4600.21,0.3285,0.2475,0.4965
771,0.508,0,0.4875,0.5015,35,0.3325,69.57,6906.97,0.3285,0.2475,0.5035
772,0.508,0,0.4875,0.4985,7,0.321,62.11,3861.43,0.33,0.2465,0.4965
773,0.508,1,0.4875,0.5015,2,0.3465,61.05,646.65,0.3285,0.261,0.5035
774,0.492,1,0.5125,0.5015,61,0.3465,43.13,4493.1,0.3415,0.2475,0.4965
775,0.492,1,0.5125,0.5015,46,0.3325,33.64,2669.95,0.3285,0.2475,0.4965
776,0.508,1,0.4875,0.4985,60,0.321,39.67,1256.44,0.3415,0.2465,0.4965
777,0.508,0,0.4875,0.4985,31,0.3465,25.53,6795.3,0.33,0.2465,0.4965
778,0.492,0,0.4875,0.4985,12,0.3325,39.81,4182.36,0.3415,0.2465,0.4965
779,0.492,0,0.5125,0.4985,0,0.3325,20.92,7467.55,0.33,0.245,0.4965
780,0.508,0,0.4875,0.4985,33,0.3465,82.73,6452.01,0.3415,0.2465,0.4965
781,0.508,0,0.5125,0.4985,61,0.3465,51.64,5549.91,0.3415,0.261,0.4965
782,0.508,1,0.4875,0.5015,70,0.321,117.31,60.1,0.3285,0.2475,0.5035
783,0.492,0,0.4875,0.4985,30,0.3325,39.37,3434.03,0.3415,0.2475,0.5035
784,0.492,1,0.4875,0.4985,63,0.3465,54.58,1595.94,0.33,0.245,0.5035
785,0.492,1,0.5125,0.5015,24,0.3325,55.78,7288.17,0.3415,0.2475,0.4965
786,0.508,1,0.5125,0.4985,37,0.321,20.85,1413.18,0.33,0.2475,0.4965
787,0.508,1,0.4875,0.4985,13,0.3465,103.92,2302.76,0.33,0.261,0.5035
788,0.492,0,0.5125,0.5015,7,0.321,23.2,4144.36,0.3415,0.2475,0.5035
789,0.492,1,0.4875,0.5015,53,0.3325,114.02,2121.64,0.3285,0.261,0.4965
790,0.508,1,0.5125,0.5015,1,0.321,109.21,1694.72,0.3415,0.245,0.4965
791,0.492,1,0.5125,0.4985,55,0.321,73.55,4800.81,0.3415,0.261,0.5035
792,0.492,0,0.5125,0.5015,60,0.3325,74.36,729.66,0.3285,0.2465,0.4965
793,0.508,0,0.4875,0.4985,21,0.321,85.38,484.18,0.33,0.2465,0.5035
794,0.492,0,0.5125,0.4985,34,0.3325,58.71,2990.52,0.3415,0.245,0.4965
795,0.508,1,0.5125,0.4985,15,0.3465,84.72,5770.9,0.3285,0.2475,0.5035
796,0.508,1,0.4875,0.4985,49,0.3325,24.48,4447.36,0.3285,0.261,0.5035
797,0.508,0,0.4875,0.5015,42,0.3325,25.4,3394.55,0.33,0.2465,0.4965
798,0.508,1,0.4875,0.5015,16,0.3465,65.72,4534.7,0.3285,0.261,0.5035
799,0.508,0,0.4875,0.4985,57,0.3325,74.96,2936.3,0.33,0.2465,0.4965
800,0.508,0,0.5125,0.5015,1,0.3465,108.78,7490.45,0.3415,0.261,0.4965
801,0.508,1,0.5125,0.4985,3,0.3465,30.47,458.14,0.3285,0.2475,0.4965
802,0.492,1,0.5125,0.4985,38,0.3325,102.26,5393.66,0.3415,0.245,0.4965
803,0.508,1,0.5125,0.4985,5,0.321,41.0,7132.44,0.3285,0.2475,0.4965
804,0.508,1,0.5125,0.5015,68,0.321,59.41,6435.0,0.3285,0.261,0.5035
805,0.492,0,0.4875,0.4985,68,0.3465,51.66,1488.65,0.3415,0.2465,0.4965
806,0.492,0,0.5125,0.4985,19,0.321,60.02,2381.49,0.3285,0.2465,0.4965
807,0.492,0,0.5125,0.5015,63,0.321,35.05,5742.04,0.3415,0.245,0.5035
808,0.508,0,0.5125,0.5015,15,0.3325,70.36,692.48,0.3415,0.2475,0.4965
809,0.492,0,0.4875,0.5015,50,0.3465,100.16,6498.66,0.33,0.2475,0.5035
810,0.508,1,0.4875,0.5015,36,0.3465,64.15,5756.88,0.3415,0.2475,0.4965
811,0.508,0,0.5125,0.4985,68,0.3325,69.06,5842.26,0.33,0.2465,0.5035
812,0.508,0,0.4875,0.5015,41,0.321,104.88,819.93,0.3415,0.245,0.4965
813,0.508,0,0.4875,0.4985,56,0.3465,90.61,5747.73,0.3285,0.2465,0.4965
814,0.492,1,0.4875,0.5015,65,0.321,69.05,5444.95,0.3415,0.2475,0.4965
815,0.492,1,0.4875,0.5015,8,0.3465,45.77,6650.76,0.3285,0.261,0.4965
816,0.508,1,0.4875,0.5015,63,0.3465,108.49,351.94,0.33,0.2465,0.4965
817,0.508,1,0.4875,0.5015,21,0.3465,77.7,204.42,0.3285,0.245,0.5035
818,0.508,0,0.4875,0.5015,33,0.3465,42.11,2996.6,0.3415,0.2475,0.5035
819,0.492,0,0.5125,0.5015,54,0.321,46.91,1207.33,0.3285,0.261,0.4965
820,0.508,1,0.5125,0.4985,28,0.321,100.31,4475.91,0.33,0.2465,0.5035
821,0.508,1,0.4875,0.5015,37,0.321,24.41,7340.44,0.3285,0.261,0.4965
822,0.492,0,0.5125,0.5015,17,0.321,119.21,3144.01,0.3285,0.261,0.4965
823,0.492,0,0.5125,0.5015,70,0.3325,33.04,6762.7,0.3415,0.245,0.4965
824,0.508,1,0.4875,0.5015,64,0.3465,99.61,21.92,0.3415,0.2465,0.5035
825,0.492,1,0.5125,0.4985,0,0.3465,59.48,1364.75,0.3285,0.245,0.4965
826,0.492,1,0.4875,0.5015,3,0.3465,69.22,262.78,0.33,0.2475,0.5035
827,0.508,1,0.4875,0.5015,3,0.3325,108.07,2638.61,0.3285,0.261,0.4965
828,0.492,0,0.4875,0.5015,26,0.321,61.29,7267.35,0.33,0.245,0.4965
829,0.508,0,0.5125,0.5015,42,0.3465,73.75,793.68,0.33,0.245,0.5035
830,0.492,0,0.5125,0.4985,58,0.321,24.93,4859.15,0.33,0.2475,0.4965
831,0.508,1,0.5125,0.5015,31,0.321,20.23,3622.94,0.3285,0.2465,0.5035
832,0.508,1,0.5125,0.4985,32,0.3325,44.48,7508.98,0.33,0.245,0.4965
833,0.508,0,0.4875,0.5015,27,0.3325,88.06,997.7,0.3285,0.261,0.4965
834,0.492,0,0.4875,0.4985,54,0.321,32.13,1711.98,0.33,0.261,0.4965
835,0.508,0,0.5125,0.4985,59,0.3465,31.38,255.74,0.33,0.261,0.5035
836,0.492,0,0.4875,0.5015,69,0.3465,61.1,3482.8,0.3285,0.261,0.4965
837,0.508,1,0.4875,0.5015,61,0.3325,84.78,2237.11,0.3415,0.245,0.5035
838,0.508,0,0.5125,0.4985,33,0.3325,91.21,6961.85,0.3415,0.261,0.4965
839,0.492,0,0.4875,0.4985,55,0.3325,37.85,4847.43,0.3285,0.245,0.4965
840,0.508,0,0.5125,0.5015,12,0.3325,27.96,4920.44,0.3285,0.2465,0.5035
841,0.508,0,0.4875,0.4985,55,0.3325,114.04,4264.65,0.3415,0.261,0.4965
842,0.492,0,0.5125,0.4985,17,0.3325,46.07,752.97,0.3415,0.2465,0.4965
843,0.508,0,0.4875,0.4985,53,0.3325,105.33,3571.25,0.3415,0.245,0.5035
844,0.508,0,0.4875,0.5015,42,0.3465,106.35,7996.05,0.3285,0.2475,0.5035
845,0.508,1,0.5125,0.4985,38,0.3325,97.25,6685.13,0.33,0.2465,0.5035
846,0.508,1,0.5125,0.4985,60,0.3325,36.88,7149.8,0.3285,0.261,0.4965
847,0.492,1,0.5125,0.4985,41,0.3465,102.18,6589.35,0.3415,0.2475,0.5035
848,0.492,1,0.5125,0.5015,17,0.3465,96.93,842.27,0.33,0.2465,0.5035
849,0.508,0,0.4875,0.5015,22,0.321,79.67,1835.04,0.3285,0.245,0.4965
850,0.492,1,0.4875,0.4985,53,0.3325,53.72,44.91,0.3415,0.245,0.5035
851,0.508,1,0.5125,0.5015,29,0.3325,46.25,2442.01,0.3285,0.245,0.5035
852,0.492,0,0.4875,0.4985,57,0.3325,32.19,886.69,0.33,0.2465,0.4965
853,0.508,0,0.5125,0.5015,67,0.3325,70.98,3792.89,0.3415,0.245,0.5035
854,0.508,1,0.5125,0.5015,66,0.321,78.53,5423.48,0.3285,0.2465,0.4965
855,0.508,1,0.4875,0.4985,70,0.3465,55.93,6998.55,0.33,0.261,0.5035
856,0.508,0,0.4875,0.5015,17,0.3465,67.54,5998.75,0.33,0.261,0.5035
857,0.508,1,0.5125,0.5015,6,0.3325,56.35,7509.91,0.3285,0.2465,0.4965
858,0.508,0,0.5125,0.5015,39,0.3325,84.1,450.11,0.33,0.2465,0.5035
859,0.492,0,0.5125,0.4985,69,0.3325,110.13,117.2,0.3415,0.2475,0.4965
860,0.508,0,0.4875,0.5015,64,0.321,36.39,5297.48,0.33,0.245,0.5035
861,0.492,0,0.4875,0.5015,67,0.321,58.14,2329.03,0.3285,0.261,0.5035
862,0.508,1,0.4875,0.4985,48,0.3465,34.09,2042.94,0.3415,0.261,0.4965
863,0.492,0,0.4875,0.5015,51,0.3325,82.49,2660.48,0.33,0.2475,0.4965
864,0.492,0,0.5125,0.5015,28,0.3325,92.89,2172.97,0.33,0.2465,0.5035
865,0.492,1,0.5125,0.5015,20,0.3325,113.19,4101.26,0.3415,0.2465,0.5035
866,0.508,0,0.5125,0.5015,8,0.3325,47.89,3532.38,0.3415,0.2475,0.5035
867,0.508,1,0.5125,0.5015,46,0.321,115.02,4109.18,0.33,0.245,0.4965
868,0.492,1,0.5125,0.4985,41,0.3465,26.33,5388.25,0.3415,0.2465,0.4965
869,0.508,1,0.5125,0.4985,50,0.3465,80.3,3109.3,0.3285,0.2465,0.5035
870,0.492,0,0.4875,0.5015,55,0.321,25.71,2025.44,0.33,0.245,0.5035
871,0.508,1,0.4875,0.5015,50,0.3325,109.38,1346.28,0.3285,0.245,0.5035
872,0.492,1,0.5125,0.5015,69,0.3465,72.98,2808.8,0.33,0.2475,0.4965
